#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1.40363672860356E+018,0.1040216234,0.0663225116,0.1270599695,9.880199875,-0.1389275417,-2.721345375
1.40363672860856E+018,0.081681409,0.0460766923,0.0663225116,8.7851239583,-0.416782625,-2.4925235417
1.40363672861356E+018,0.0984365698,0.0502654825,0.0698131701,10.0354718333,0.661948875,-4.4701979583
1.40363672861856E+018,0.0712094335,0.0181514242,0.0314159265,7.918869875,-0.4331270417,-3.0073726667
1.40363672862356E+018,0.0998328332,0.0663225116,0.0006981317,9.7085835,0.44129925,-3.4159830833
1.40363672862856E+018,0.0858701992,-0.0453785606,-0.0286233997,8.4664078333,0.0163444167,-1.9531577917
1.40363672863356E+018,0.0879645943,0.0530580093,-0.0837758041,10.9425869583,0.1307553333,-3.8164212917
1.40363672863856E+018,0.0516617459,-0.0963421747,-0.1123992038,8.605335375,0.7681875833,-3.97169325
1.40363672864356E+018,0.0251327412,0.0167551608,-0.2178170906,7.8289755833,0.465815875,-4.8706361667
1.40363672864856E+018,0.0258308729,-0.0942477796,-0.2171189589,10.4359100417,-0.63743225,-2.6069344583
1.40363672865356E+018,0.0446804289,0.0272271363,-0.2506292806,9.4552450417,-0.1307553333,-1.4709975
1.40363672865856E+018,0.0865683309,-0.0502654825,-0.2087413785,10.7055929167,0.0408610417,-3.751043625
1.40363672866356E+018,0.0970403064,0.0356047167,-0.1989675347,9.6513780417,-0.0980665,-3.0809225417
1.40363672866856E+018,0.1137954672,0.0432841654,-0.1151917306,10.7546261667,0.024516625,-4.1351374167
1.40363672867356E+018,0.0921533845,0.0579449312,-0.1130973355,8.8096405833,0.392266,-3.18716125
1.40363672867856E+018,0.0914552528,0.0879645943,-0.1277581012,10.0354718333,-0.4004382083,-3.0073726667
1.40363672868356E+018,0.1068141502,0.0223402144,-0.1396263402,9.831166625,-0.2124774167,-2.9256505833
1.40363672868856E+018,0.1193805208,0.0740019603,-0.1940806128,8.8096405833,-0.416782625,-3.162644625
1.40363672869356E+018,0.1410226036,-0.0188495559,-0.2038544566,10.8935537083,-0.220649625,-4.314926
1.40363672869856E+018,0.1312487597,0.0181514242,-0.2422517002,7.673703625,0.220649625,-2.20649625
1.40363672870356E+018,0.130550628,-0.0125663706,-0.2087413785,11.596363625,0.5802267917,-4.0370709167
1.40363672870856E+018,0.0984365698,0.006981317,-0.2736676267,9.8393388333,0.0408610417,-1.6834749167
1.40363672871356E+018,0.123569311,0.0439822972,-0.2178170906,11.7843244167,-0.0081722083,-3.358777625
1.40363672871856E+018,0.1396263402,0.0481710874,-0.2324778564,9.7739611667,-0.9234595417,-3.3751220417
1.40363672872356E+018,0.1864011641,0.0984365698,-0.2234021443,9.8965442917,-0.3759215833,-3.9308322083
1.40363672872856E+018,0.1968731396,0.041887902,-0.1822123739,10.4359100417,0.1062387083,-3.2770555417
1.40363672873356E+018,0.1877974275,0.0530580093,-0.1975712713,9.487933875,0.5965712083,-3.162644625
1.40363672873856E+018,0.1689478716,0.0027925268,-0.1480039206,10.0191274167,0.1552719583,-3.7919046667
1.40363672874356E+018,0.1661553448,-0.0202458193,-0.1968731396,8.8586738333,0.024516625,-2.7050009583
1.40363672874856E+018,0.1919862177,-0.0076794487,-0.1319468915,9.7085835,-0.3595771667,-3.6856659583
1.40363672875356E+018,0.2066469834,-0.0719075652,-0.1891936909,8.7851239583,-0.588399,-3.2035056667
1.40363672875856E+018,0.2366666466,-0.0160570291,-0.1389282085,11.3185085417,0.220649625,-4.4783701667
1.40363672876356E+018,0.2282890662,-0.0321140582,-0.1794198471,8.6952296667,0.1797885833,-3.0482337083
1.40363672876856E+018,0.2261946711,0.0216420827,-0.1591740278,11.1468921667,0.3514049583,-2.9256505833
1.40363672877356E+018,0.2024581932,-0.0153588974,-0.1521927108,9.9946107917,0.1144109167,-3.2035056667
1.40363672877856E+018,0.2080432468,0.0202458193,-0.245044227,10.64021525,-0.0980665,-2.50069575
1.40363672878356E+018,0.2303834613,0.0034906585,-0.1968731396,10.5094599167,-0.3595771667,-3.92266
1.40363672878856E+018,0.2227040126,0.0363028484,-0.2429498319,8.850501625,-0.1307553333,-3.1544724167
1.40363672879356E+018,0.2485348855,-0.0160570291,-0.2024581932,10.027299625,0.34323275,-3.9308322083
1.40363672879856E+018,0.2317797247,0.0160570291,-0.2115339053,8.9894291667,-0.14709975,-2.8602729167
1.40363672880356E+018,0.2401573051,-0.0034906585,-0.2185152223,11.179581,0.1879607917,-3.7346992083
1.40363672880856E+018,0.2366666466,0.0027925268,-0.1836086373,9.7903055833,-0.465815875,-3.1789890417
1.40363672881356E+018,0.2415535685,0.0453785606,-0.2157226955,10.5748375833,0.5720545833,-3.7592158333
1.40363672881856E+018,0.2345722515,-0.0132645023,-0.1822123739,10.0845050833,-0.5230213333,-3.996209875
1.40363672882356E+018,0.2478367538,0.0600393263,-0.1947787445,9.2345954167,-0.2124774167,-3.57942725
1.40363672882856E+018,0.2464404904,0.0104719755,-0.1103048087,10.1008495,0.4821602917,-3.652977125
1.40363672883356E+018,0.2206096175,-0.0174532925,-0.1361356817,7.5919815417,0.220649625,-3.5467384167
1.40363672883856E+018,0.2569124659,0.0586430629,-0.0998328332,10.7954872083,-0.1634441667,-4.7480530417
1.40363672884356E+018,0.2296853296,-0.0642281165,-0.0900589894,8.77695175,-0.0326888333,-2.5660734167
1.40363672884856E+018,0.2666863097,0.0907571211,-0.1068141502,10.1417105417,0.6210878333,-2.8439285
1.40363672885356E+018,0.2373647783,-0.034906585,-0.0642281165,12.0621795,0.1797885833,-3.6284605
1.40363672885856E+018,0.2401573051,0.1068141502,-0.1724385301,7.7635979167,0.760015375,-2.9583394167
1.40363672886356E+018,0.2394591734,0.0719075652,-0.0970403064,11.1142033333,-0.0572054583,-4.0861041667
1.40363672886856E+018,0.2247984077,0.0830776724,-0.1766273203,7.281437625,0.1552719583,-2.99102825
1.40363672887356E+018,0.2387610417,0.1005309649,-0.1333431549,9.782133375,-0.1879607917,-2.353596
1.40363672887856E+018,0.2254965394,0.0788888822,-0.1459095255,9.2836286667,0.0326888333,-2.5088679583
1.40363672888356E+018,0.2387610417,0.1075122819,-0.1591740278,10.2806380833,0.5066769167,-3.1217835833
1.40363672888856E+018,0.2296853296,0.0272271363,-0.0774926188,10.2397770417,-0.1062387083,-4.1759984583
1.40363672889356E+018,0.2185152223,0.1068141502,-0.1375319451,7.3549875,0.8825985,-3.8164212917
1.40363672889856E+018,0.2282890662,0.0558505361,-0.0844739358,10.2316048333,-0.4821602917,-3.6938381667
1.40363672890356E+018,0.2324778564,0.081681409,-0.0991347015,8.4010301667,-0.0898942917,-1.9286411667
1.40363672890856E+018,0.2583087293,0.0635299848,-0.0621337214,10.05181625,0.1307553333,-2.9338227917
1.40363672891356E+018,0.2478367538,0.0649262482,-0.0202458193,8.1558639167,-0.0653776667,-3.08909475
1.40363672891856E+018,0.2317797247,0.0802851456,-0.020943951,8.9158792917,0.9970094167,-3.67749375
1.40363672892356E+018,0.2073451151,0.0635299848,0.013962634,8.7279185,0.196133,-2.2963905417
1.40363672892856E+018,0.2003637981,0.088662726,-0.0125663706,9.8393388333,-0.0572054583,-2.10842975
1.40363672893356E+018,0.1989675347,0.0188495559,-0.0132645023,9.5533115417,-0.24516625,-3.8817989583
1.40363672893856E+018,0.231081593,0.0823795407,-0.0558505361,7.01175475,-0.1552719583,-3.2688833333
1.40363672894356E+018,0.2366666466,0.0488692191,-0.0363028484,10.566665375,0.0408610417,-2.868445125
1.40363672894856E+018,0.2345722515,0.0439822972,-0.0635299848,8.3519969167,0.269682875,-2.5170401667
1.40363672895356E+018,0.2115339053,0.060737458,-0.0453785606,9.7249279167,-0.024516625,-4.3067537917
1.40363672895856E+018,0.191288086,0.0565486678,-0.0614355897,7.2732654167,0.784532,-1.691647125
1.40363672896356E+018,0.1947787445,0.0740019603,-0.0363028484,10.5258043333,-0.63743225,-2.819411875
1.40363672896856E+018,0.2031563249,0.0851720675,-0.0097738438,8.7360907083,0.1879607917,-4.0779319583
1.40363672897356E+018,0.2289871979,0.1033234917,-0.0202458193,8.1722083333,-0.3023717083,-3.530394
1.40363672897856E+018,0.2261946711,0.0949459113,0.0006981317,9.0057735833,0.04903325,-1.6017528333
1.40363672898356E+018,0.2227040126,0.1130973355,-0.0223402144,8.8096405833,1.0787315,-3.947176625
1.40363672898856E+018,0.1947787445,0.0712094335,-0.0097738438,8.065969625,0.367749375,-4.0861041667
1.40363672899356E+018,0.1954768762,0.1068141502,-0.0300196631,9.022118,0.0653776667,-2.1002575417
1.40363672899856E+018,0.1766273203,0.0195476876,-0.0265290046,9.8229944167,-0.196133,-2.6804843333
1.40363672900356E+018,0.1870992958,0.0733038286,-0.0370009801,6.5786277083,-0.04903325,-2.8357562917
1.40363672900856E+018,0.1891936909,0.0495673508,-0.0181514242,10.3787045833,0.073549875,-2.4353180833
1.40363672901356E+018,0.1898918226,0.0600393263,-0.0363028484,8.3683413333,0.1389275417,-3.7592158333
1.40363672901856E+018,0.1808161105,0.1012290966,-0.0188495559,9.9374053333,0.4821602917,-3.7346992083
1.40363672902356E+018,0.1570796327,0.0621337214,-0.0160570291,8.5644743333,0.44129925,-2.2718739167
1.40363672902856E+018,0.1556833693,0.1312487597,-0.0188495559,8.3519969167,-0.1797885833,-2.0512242917
1.40363672903356E+018,0.1570796327,0.0516617459,-0.0216420827,8.58081875,-0.2941995,-3.7428714167
1.40363672903856E+018,0.1940806128,0.1291543646,-0.0516617459,8.041453,0.5230213333,-2.5415567917
1.40363672904356E+018,0.1787217154,0.0642281165,-0.0370009801,9.46341725,-0.563882375,-3.358777625
1.40363672904856E+018,0.184306769,0.1179842574,-0.0781907505,8.5236132917,1.397447625,-2.8275840833
1.40363672905356E+018,0.142418867,0.0600393263,0.0090757121,8.654368625,-0.073549875,-2.7376897917
1.40363672905856E+018,0.142418867,0.1333431549,-0.0370009801,7.526603875,0.9398039583,-2.1166019583
1.40363672906356E+018,0.1521927108,0.0628318531,0.0565486678,9.8720276667,-0.956148375,-3.87362675
1.40363672906856E+018,0.1738347935,0.0921533845,0.0006981317,6.668522,0.3268883333,-2.868445125
1.40363672907356E+018,0.1864011641,0.0795870139,0.0649262482,10.5830097917,-0.392266,-3.2688833333
1.40363672907856E+018,0.1710422667,0.0390953752,0.013962634,6.8483105833,0.6782932917,-2.1002575417
1.40363672908356E+018,0.170344135,0.1068141502,0.0425860337,10.370532375,0.318716125,-2.9746838333
1.40363672908856E+018,0.1452113938,-0.0048869219,0.0300196631,6.81562175,-0.0326888333,-2.231012875
1.40363672909356E+018,0.1577777644,0.1151917306,0.020943951,10.6075264167,0.4086104167,-3.1299557917
1.40363672909856E+018,0.1445132621,-0.0013962634,0.0286233997,8.8423294167,-0.1797885833,-4.16782625
1.40363672910356E+018,0.1570796327,0.116587994,-0.0481710874,8.0005919583,0.318716125,-2.353596
1.40363672910856E+018,0.1340412866,0.0125663706,0.0649262482,10.1008495,0.3595771667,-2.4108014583
1.40363672911356E+018,0.1214749159,0.10262536,-0.0502654825,7.3958485417,0.4086104167,-3.2035056667
1.40363672911856E+018,0.1089085453,0.0160570291,0.0879645943,8.67888525,0.3759215833,-3.4159830833
1.40363672912356E+018,0.1040216234,0.0760963554,-0.0488692191,7.99241975,0.0980665,-2.132946375
1.40363672912856E+018,0.1214749159,-0.0048869219,0.0928515162,10.4032212083,-0.5802267917,-3.9308322083
1.40363672913356E+018,0.130550628,0.0481710874,-0.0181514242,7.3549875,0.4985047083,-3.015544875
1.40363672913856E+018,0.1375319451,-0.0076794487,0.0998328332,9.3244897083,-0.710982125,-3.92266
1.40363672914356E+018,0.1186823891,0.0363028484,-0.0160570291,8.360169125,1.12776475,-2.231012875
1.40363672914856E+018,0.1130973355,0,0.041887902,9.3490063333,1.054214875,-3.2525389167
1.40363672915356E+018,0.088662726,0.0055850536,-0.0272271363,7.2732654167,-0.44129925,-2.4680069167
1.40363672915856E+018,0.095644043,-0.0286233997,-0.0411897703,9.1038400833,0.63743225,-3.6938381667
1.40363672916356E+018,0.0879645943,-0.0984365698,0.0027925268,7.6083259583,-0.563882375,-2.4108014583
1.40363672916856E+018,0.0949459113,-0.034906585,0.0195476876,8.7687795417,0.6210878333,-2.9501672083
1.40363672917356E+018,0.0809832773,-0.1570796327,0.0998328332,8.2048971667,-0.588399,-3.48136075
1.40363672917856E+018,0.1193805208,-0.0258308729,0.0802851456,8.7115740833,-0.14709975,-1.7978858333
1.40363672918356E+018,0.13543755,-0.1473057889,0.1619665546,10.8281760417,-0.784532,-3.0318892917
1.40363672918856E+018,0.1577777644,-0.0425860337,0.060737458,7.4121929583,0.0980665,-2.9011339583
1.40363672919356E+018,0.1326450232,-0.0656243799,0.1089085453,10.9507591667,0.14709975,-3.0972669583
1.40363672919856E+018,0.1040216234,-0.0656243799,-0.0153588974,7.20788775,1.2666922917,-2.6477955
1.40363672920356E+018,0.0614355897,0.0020943951,0.060737458,9.6758946667,0.4249548333,-2.6396232917
1.40363672920856E+018,0.0390953752,-0.0621337214,0.0118682389,10.370532375,-0.2124774167,-3.8409379167
1.40363672921356E+018,0.0795870139,0.0244346095,0.067718775,7.6573592083,-0.8499096667,-3.0972669583
1.40363672921856E+018,0.1137954672,-0.0523598776,0.1221730476,8.8096405833,-0.5802267917,-3.2198500833
1.40363672922356E+018,0.1535889742,0.0572467995,0.1396263402,9.07115125,-0.2615106667,-1.02969825
1.40363672922856E+018,0.1431169987,-0.0404916386,0.1877974275,10.1090217083,0.1389275417,-4.2332039167
1.40363672923356E+018,0.1319468915,0.0502654825,0.1144935989,6.742071875,1.4056198333,-2.7785508333
1.40363672923856E+018,0.0928515162,-0.0216420827,0.170344135,10.1171939167,0.3105439167,-3.3424332083
1.40363672924356E+018,0.0642281165,-0.0041887902,0.0998328332,7.1915433333,0.5965712083,-2.4108014583
1.40363672924856E+018,0.0823795407,-0.041887902,0.1507964474,10.4767710833,-0.6537766667,-3.6693215417
1.40363672925356E+018,0.1005309649,-0.0781907505,0.1172861257,6.3334614583,-0.7273265417,-3.2770555417
1.40363672925856E+018,0.1326450232,-0.0314159265,0.1347394183,8.3519969167,0.0408610417,-2.8439285
1.40363672926356E+018,0.1193805208,-0.0900589894,0.1179842574,9.880199875,0.8008764167,-2.4189736667
1.40363672926856E+018,0.0767944871,0.006981317,0.0642281165,9.9374053333,0.6456044583,-3.211677875
1.40363672927356E+018,0.0328121899,-0.0474729557,0.0802851456,9.414384,1.103248125,-3.726527
1.40363672927856E+018,0.0062831853,0.0509636142,0.0090757121,8.605335375,0.171616375,-3.260711125
1.40363672928356E+018,0.0153588974,0.0083775804,0.0307177948,9.782133375,-0.7763597917,-3.28522775
1.40363672928856E+018,0.0411897703,0.0781907505,-0.0195476876,8.38468575,-0.024516625,-2.30456275
1.40363672929356E+018,0.067718775,0.0453785606,0.013962634,9.586000375,-0.5557101667,-3.6121160833
1.40363672929856E+018,0.0628318531,0.0370009801,0.027925268,7.036271375,0.3268883333,-3.0073726667
1.40363672930356E+018,0.0753982237,0.0174532925,0.074700092,9.1120122917,0.1144109167,-3.1789890417
1.40363672930856E+018,0.0621337214,-0.0272271363,0.1333431549,8.8668460417,-0.2615106667,-3.0972669583
1.40363672931356E+018,0.067718775,-0.0586430629,0.156381501,8.9240515,0.6946377083,-3.5222217917
1.40363672931856E+018,0.060737458,-0.0656243799,0.1689478716,8.8096405833,-0.8253930417,-2.5905900417
1.40363672932356E+018,0.0907571211,0.0034906585,0.1221730476,9.2345954167,0.2778550833,-3.6938381667
1.40363672932856E+018,0.0879645943,-0.0104719755,0.1326450232,10.5094599167,-0.4331270417,-2.59876225
1.40363672933356E+018,0.074700092,0.0642281165,0.0928515162,9.340834125,0.7927042083,-2.770378625
1.40363672933856E+018,0.0495673508,0.0774926188,0.1040216234,9.8720276667,0.2778550833,-3.947176625
1.40363672934356E+018,0.020943951,0.0488692191,0.0942477796,7.6655314167,0.2941995,-3.87362675
1.40363672934856E+018,0.0181514242,0.1054178868,0.0949459113,9.1610455417,0.04903325,-2.2882183333
1.40363672935356E+018,0.0258308729,-0.0034906585,0.0558505361,8.3928579583,-1.02969825,-2.2882183333
1.40363672935856E+018,0.053756141,0.060737458,0.046774824,9.07115125,0.6864655,-3.603943875
1.40363672936356E+018,0.0572467995,-0.0174532925,0.020943951,9.635033625,0.44129925,-3.138128
1.40363672936856E+018,0.0628318531,0.0328121899,0,9.978266375,0.5720545833,-3.7919046667
1.40363672937356E+018,0.0230383461,-0.0572467995,0.0809832773,8.2702748333,0.392266,-3.2035056667
1.40363672937856E+018,0.0013962634,0.0286233997,0.0188495559,8.4745800417,1.1359369583,-2.2963905417
1.40363672938356E+018,-0.0153588974,-0.027925268,0.0893608577,11.1714087917,-0.3840937917,-3.0482337083
1.40363672938856E+018,-0.0062831853,-0.0006981317,0.0167551608,10.5094599167,-0.3840937917,-4.0125542917
1.40363672939356E+018,0.034906585,0.0858701992,0.0774926188,10.7546261667,-0.2124774167,-4.1351374167
1.40363672939856E+018,0.0390953752,0.1005309649,0.034906585,8.4173745833,0.0817220833,-3.6202882917
1.40363672940356E+018,0.0425860337,0.1717403984,0.0928515162,10.4032212083,0.784532,-3.4650163333
1.40363672940856E+018,0.0125663706,0.1249655744,0.0858701992,9.218251,0.1552719583,-2.1166019583
1.40363672941356E+018,0.0090757121,0.1570796327,0.0740019603,10.223432625,-0.0572054583,-3.9553488333
1.40363672941856E+018,0.0111701072,0.0844739358,0.1256637061,10.3623601667,0.1389275417,-3.652977125
1.40363672942356E+018,-0.0006981317,0.0600393263,0.0390953752,9.5533115417,0.196133,-3.6284605
1.40363672942856E+018,0.0153588974,0.027925268,0.0642281165,9.193734375,0.0898942917,-4.094276375
1.40363672943356E+018,0.0027925268,0.0020943951,0.0328121899,8.801468375,0.2533384583,-4.4211647083
1.40363672943856E+018,0.0328121899,0.0439822972,0.0446804289,9.610517,-0.3023717083,-2.9338227917
1.40363672944356E+018,0.0314159265,-0.0111701072,0.0733038286,8.77695175,-0.3759215833,-3.211677875
1.40363672944856E+018,0.0370009801,0.0244346095,0.046774824,9.4062117917,0.5311935417,-3.260711125
1.40363672945356E+018,0.034906585,-0.0293215314,0.1117010721,10.7791427917,0.2778550833,-3.849110125
1.40363672945856E+018,0.0076794487,0.0118682389,0.0600393263,9.36535075,0.392266,-4.1351374167
1.40363672946356E+018,0.0027925268,0.0300196631,0.10262536,10.3296713333,0.0653776667,-3.8164212917
1.40363672946856E+018,-0.0118682389,-0.0481710874,0.0488692191,8.4664078333,-0.2778550833,-3.2443667083
1.40363672947356E+018,0.0321140582,0.0684169067,0.0991347015,10.566665375,-0.1144109167,-3.0318892917
1.40363672947856E+018,0.0370009801,-0.0411897703,0.1110029404,11.253130875,-0.2533384583,-3.7837324583
1.40363672948356E+018,0.0502654825,0.0425860337,0.0663225116,8.8586738333,0.1307553333,-3.064578125
1.40363672948856E+018,0.0404916386,0.0656243799,0.1221730476,10.8445204583,0.7518431667,-3.7919046667
1.40363672949356E+018,0.0146607657,-0.0041887902,0.0635299848,8.8668460417,0.2124774167,-2.9256505833
1.40363672949856E+018,0.0321140582,0.0879645943,0.1130973355,10.7464539583,-0.04903325,-3.9553488333
1.40363672950356E+018,0.0076794487,-0.0188495559,0.0642281165,9.218251,0.220649625,-3.2933999583
1.40363672950856E+018,0.0132645023,0.0579449312,0.060737458,9.242767625,0.392266,-4.0370709167
1.40363672951356E+018,-0.0013962634,-0.0188495559,0.0628318531,10.5584931667,0.4985047083,-3.48136075
1.40363672951856E+018,-0.0160570291,0.0230383461,0.013962634,8.4255467917,-0.1307553333,-2.9338227917
1.40363672952356E+018,0.0076794487,0.0041887902,0.0600393263,10.125366125,0.2288218333,-4.3230982083
1.40363672952856E+018,0.0090757121,-0.0027925268,0.0230383461,8.9077070833,0.14709975,-2.7131731667
1.40363672953356E+018,0.0432841654,0.0258308729,0.0998328332,10.3623601667,0.2778550833,-3.6611493333
1.40363672953856E+018,0.0258308729,0.0034906585,0.1466076572,9.831166625,0.4086104167,-2.5088679583
1.40363672954356E+018,0.0146607657,0.0167551608,0.1500983157,10.3051547083,0.0408610417,-2.8602729167
1.40363672954856E+018,0.0307177948,-0.0062831853,0.1696460033,9.8883720833,0.367749375,-2.2882183333
1.40363672955356E+018,0.0223402144,-0.0174532925,0.1375319451,10.5993542083,-0.4576436667,-2.3699404167
1.40363672955856E+018,0.0356047167,-0.0153588974,0.0970403064,11.6535690833,-0.0898942917,-3.8572823333
1.40363672956356E+018,0.0125663706,-0.0593411946,0.0726056969,9.782133375,0.3514049583,-2.3209071667
1.40363672956856E+018,0.006981317,0.0251327412,0.0509636142,10.9425869583,0.563882375,-4.3476148333
1.40363672957356E+018,-0.0048869219,-0.0579449312,0.0726056969,10.395049,0.4086104167,-3.1544724167
1.40363672957856E+018,-0.0181514242,0.0216420827,0.0397935069,9.1855621667,-0.1062387083,-2.50069575
1.40363672958356E+018,-0.0013962634,-0.0223402144,0.0837758041,10.6075264167,0.0980665,-4.878808375
1.40363672958856E+018,-0.0083775804,-0.0446804289,0.0767944871,8.5971631667,-0.6456044583,-2.6886565417
1.40363672959356E+018,0.0272271363,0.0307177948,0.0928515162,9.1855621667,0.3350605417,-2.7050009583
1.40363672959856E+018,0.0146607657,-0.0726056969,0.0907571211,11.2204420417,-0.1797885833,-3.2933999583
1.40363672960356E+018,0.027925268,0.0076794487,0.0726056969,9.6186892083,-0.0817220833,-2.8766173333
1.40363672960856E+018,0.020943951,0.0048869219,0.1270599695,11.498297125,0.8825985,-3.7592158333
1.40363672961356E+018,-0.0104719755,0.006981317,0.0733038286,10.7709705833,0.24516625,-3.5222217917
1.40363672961856E+018,-0.0062831853,0.0781907505,0.1117010721,10.4032212083,0.1634441667,-4.3230982083
1.40363672962356E+018,-0.0216420827,0.0174532925,0.0830776724,8.899534875,0.4576436667,-4.2577205417
1.40363672962856E+018,-0.0034906585,0.1040216234,0.0774926188,9.07115125,0.4739880833,-4.2086872917
1.40363672963356E+018,0.0027925268,-0.0013962634,0.0872664626,8.065969625,0.220649625,-3.1789890417
1.40363672963856E+018,0.013962634,0.0167551608,0.0474729557,8.7197462917,-0.4903325,-3.0564059167
1.40363672964356E+018,0.0132645023,-0.0314159265,0.0963421747,9.0874956667,0.5720545833,-2.9501672083
1.40363672964856E+018,0.0146607657,-0.0558505361,0.0684169067,9.1855621667,0.4576436667,-3.6366327083
1.40363672965356E+018,0.0097738438,-0.0712094335,0.1110029404,9.16921775,0.3023717083,-4.1269652083
1.40363672965856E+018,0.0041887902,-0.0439822972,0.1214749159,8.5726465417,0.5230213333,-2.69682875
1.40363672966356E+018,-0.0160570291,-0.053756141,0.1151917306,10.811831625,-0.0572054583,-3.6448049167
1.40363672966856E+018,0.0083775804,0.0300196631,0.163362818,10.0109552083,-0.0980665,-2.5905900417
1.40363672967356E+018,0.0111701072,0.020943951,0.1284562329,10.8200038333,-0.5557101667,-2.8275840833
1.40363672967856E+018,0.053756141,0.1033234917,0.1752310569,9.7657889583,0.0572054583,-3.309744375
1.40363672968356E+018,0.0335103216,0.0719075652,0.1466076572,9.1610455417,0.3759215833,-3.0237170833
1.40363672968856E+018,0.0244346095,0.1452113938,0.1396263402,10.0926772917,0.6210878333,-2.1901518333
1.40363672969356E+018,-0.0013962634,0.0230383461,0.1466076572,10.6238708333,0.1062387083,-3.530394
1.40363672969856E+018,-0.0195476876,0.0460766923,0.074700092,7.1261656667,0.1062387083,-1.446480875
1.40363672970356E+018,0.0223402144,-0.0048869219,0.1172861257,10.223432625,-0.7518431667,-3.7346992083
1.40363672970856E+018,0.0404916386,-0.0753982237,0.0879645943,8.3029636667,-0.1634441667,-2.4598347083
1.40363672971356E+018,0.0551524044,-0.0300196631,0.1368338134,9.291800875,0.7028099167,-2.9501672083
1.40363672971856E+018,0.0223402144,-0.1256637061,0.1242674427,9.4225562083,0.588399,-3.08909475
1.40363672972356E+018,-0.0286233997,-0.0481710874,0.1179842574,9.340834125,1.0460426667,-2.7131731667
1.40363672972856E+018,-0.0642281165,-0.1193805208,0.0858701992,10.44408225,0.0653776667,-3.0727503333
1.40363672973356E+018,-0.0621337214,-0.0321140582,0.0495673508,9.684066875,-0.1389275417,-3.3506054167
1.40363672973856E+018,-0.0390953752,-0.0474729557,0.0237364778,10.5503209583,-0.7273265417,-3.8327657083
1.40363672974356E+018,-0.0160570291,-0.0321140582,-0.0202458193,7.9515587083,-0.4004382083,-2.89296175
1.40363672974856E+018,0.0020943951,-0.0013962634,0.0153588974,9.3571785417,0.318716125,-3.6693215417
1.40363672975356E+018,-0.0146607657,-0.0851720675,0.0216420827,8.065969625,0.8744262917,-2.7131731667
1.40363672975856E+018,-0.0314159265,0.0132645023,0.081681409,8.8913626667,0.392266,-3.2688833333
1.40363672976356E+018,-0.0600393263,-0.1284562329,0.0900589894,8.4173745833,0.171616375,-3.309744375
1.40363672976856E+018,-0.0363028484,-0.0383972435,0.0935496479,8.6952296667,-0.2288218333,-2.4189736667
1.40363672977356E+018,-0.0146607657,-0.1137954672,0.1291543646,9.80665,-0.4903325,-3.4486719167
1.40363672977856E+018,0.0062831853,-0.0383972435,0.0837758041,7.9025254583,-0.220649625,-2.4843513333
1.40363672978356E+018,0.0202458193,-0.0558505361,0.095644043,10.591182,0.1062387083,-3.7346992083
1.40363672978856E+018,0.0076794487,-0.0383972435,0.0781907505,7.428537375,0.2778550833,-2.378112625
1.40363672979356E+018,-0.0097738438,-0.0286233997,0.0984365698,9.5287949167,0.9724927917,-3.702010375
1.40363672979856E+018,-0.0328121899,-0.0691150384,0.10262536,7.69822025,0.53936575,-2.2882183333
1.40363672980356E+018,-0.0356047167,-0.027925268,0.1110029404,9.1120122917,-0.269682875,-3.1708168333
1.40363672980856E+018,-0.020943951,-0.1452113938,0.1382300768,8.164036125,-0.1389275417,-3.1217835833
1.40363672981356E+018,0.013962634,-0.0425860337,0.1144935989,8.0741418333,-0.14709975,-2.8030674583
1.40363672981856E+018,0.0202458193,-0.1480039206,0.1221730476,9.2100787917,-0.0408610417,-2.6151066667
1.40363672982356E+018,0.0216420827,-0.0509636142,0.0788888822,8.458235625,0.8907707083,-3.015544875
1.40363672982856E+018,-0.0146607657,-0.1410226036,0.1110029404,9.3735229583,0.5475379583,-4.6908475833
1.40363672983356E+018,-0.0411897703,-0.0383972435,0.0865683309,7.477570625,1.372931,-2.8602729167
1.40363672983856E+018,-0.0733038286,-0.1130973355,0.0837758041,9.414384,-0.0980665,-2.8275840833
1.40363672984356E+018,-0.0642281165,-0.0446804289,0.0335103216,8.28661925,-0.1062387083,-2.745862
1.40363672984856E+018,-0.046774824,-0.1117010721,0.0314159265,9.0629790417,-0.7927042083,-3.5630828333
1.40363672985356E+018,-0.0188495559,-0.0390953752,-0.0160570291,8.556302125,-0.563882375,-1.7733692083
1.40363672985856E+018,-0.0118682389,-0.1040216234,-0.0104719755,8.8831904583,0.4331270417,-4.4129925
1.40363672986356E+018,-0.0237364778,-0.1500983157,0.0425860337,6.6031443333,0.6946377083,-2.6804843333
1.40363672986856E+018,-0.0244346095,-0.0495673508,0.0670206433,8.8586738333,0.5230213333,-3.0809225417
1.40363672987356E+018,-0.0328121899,-0.1654572131,0.1836086373,9.7004112917,-0.3759215833,-2.9501672083
1.40363672987856E+018,0.0027925268,-0.0586430629,0.184306769,8.5644743333,-0.5475379583,-2.8766173333
1.40363672988356E+018,0.0356047167,-0.0684169067,0.286932129,9.5941725833,-0.3840937917,-3.1299557917
